Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Prime Mover,Unit Code,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Status,Energy Source 1,Energy Source 2,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year
15989,City of Richmond - (IN),1040,Whitewater Valley,IN,WAYNE,1,ST,,33.0,34.7,34.7,OP,BIT,,3,1955, , 
15989,City of Richmond - (IN),1040,Whitewater Valley,IN,WAYNE,2,ST,,60.9,65.0,65.0,OP,BIT,,8,1973, , 
9267,"Hoosier Energy R E C, Inc",1043,Frank E Ratts,IN,Pike,1,ST,,116.6,110.0,115.0,OP,BIT,DFO,4,1970,10,2015
9267,"Hoosier Energy R E C, Inc",1043,Frank E Ratts,IN,Pike,2,ST,,116.6,100.0,105.0,OS,BIT,DFO,4,1970,10,2015
9417,Interstate Power and Light Co,1047,Lansing,IA,Allamakee,4,ST,,274.5,249.4,250.0,OP,SUB,DFO,5,1977, , 
9417,Interstate Power and Light Co,1048,Milton L Kapp,IA,Clinton,2,ST,,218.5,204.1,205.5,OP,SUB,NG,1,1967, , 
9417,Interstate Power and Light Co,1073,Prairie Creek,IA,Linn,1,ST,,14.6,4.7,4.7,OP,SUB,NG,4,1997, , 
9417,Interstate Power and Light Co,1073,Prairie Creek,IA,Linn,3,ST,,50.0,41.1,41.6,OP,SUB,NG,10,1958, , 
9417,Interstate Power and Light Co,1073,Prairie Creek,IA,Linn,4,ST,,148.8,118.4,123.2,OP,SUB,NG,4,1967, , 
12341,MidAmerican Energy Co,1081,Riverside,IA,Scott,5,ST,,136.0,125.0,125.0,OP,SUB,NG,6,1961, , 
12341,MidAmerican Energy Co,1082,Walter Scott Jr Energy Center,IA,Pottawattamie,1,ST,,49.0,37.4,37.4,OP,SUB,NG,3,1954,4,2015
12341,MidAmerican Energy Co,1082,Walter Scott Jr Energy Center,IA,Pottawattamie,2,ST,,81.6,80.8,80.8,OP,SUB,NG,10,1958,4,2015
12341,MidAmerican Energy Co,1082,Walter Scott Jr Energy Center,IA,Pottawattamie,3,ST,,725.8,703.7,703.7,OP,SUB,DFO,12,1978, , 
12341,MidAmerican Energy Co,1082,Walter Scott Jr Energy Center,IA,Pottawattamie,4,ST,,922.5,813.6,818.0,OP,SUB,DFO,6,2007, , 
12341,MidAmerican Energy Co,1091,George Neal North,IA,Woodbury,1,ST,,147.0,135.0,135.0,OP,SUB,NG,5,1964,4,2016
12341,MidAmerican Energy Co,1091,George Neal North,IA,Woodbury,2,ST,,349.2,283.7,283.7,OP,SUB,NG,5,1972,4,2016
12341,MidAmerican Energy Co,1091,George Neal North,IA,Woodbury,3,ST,,584.1,500.0,500.0,OP,SUB,NG,5,1975, , 
9417,Interstate Power and Light Co,1104,Burlington (IA),IA,Des Moines,1,ST,,212.0,210.0,213.0,OP,SUB,NG,6,1968, , 
554,City of Ames - (IA),1122,Ames Electric Services Power Plant,IA,Story,7,ST,,37.5,37.4,37.4,OP,SUB,OBS,5,1968, , 
554,City of Ames - (IA),1122,Ames Electric Services Power Plant,IA,Story,8,ST,,71.3,68.0,68.0,OP,SUB,OBS,6,1982, , 
3203,Cedar Falls Utilities,1131,Streeter Station,IA,Black Hawk,6,ST,,16.5,15.7,15.7,OP,BIT,NG,9,1963, , 
13143,Board of Water Electric & Communications,1167,Muscatine Plant #1,IA,Muscatine,7,ST,,25.0,24.5,24.5,OP,SUB,NG,4,1958, , 
13143,Board of Water Electric & Communications,1167,Muscatine Plant #1,IA,Muscatine,8,ST,,75.0,25.1,25.1,OP,SUB,NG,1,1969, , 
13143,Board of Water Electric & Communications,1167,Muscatine Plant #1,IA,Muscatine,8A,ST,,18.0,18.8,18.8,OP,SUB,NG,7,2000, , 
13143,Board of Water Electric & Communications,1167,Muscatine Plant #1,IA,Muscatine,9,ST,,175.5,162.3,162.3,OP,SUB,,4,1983, , 
10000,Kansas City Power & Light Co,1241,La Cygne,KS,Linn,1,ST,,893.0,733.8,733.8,OP,SUB,BIT,6,1973, , 
10000,Kansas City Power & Light Co,1241,La Cygne,KS,Linn,2,ST,,685.0,681.5,681.5,OP,SUB,,5,1977, , 
22500,Westar Energy Inc,1250,Lawrence Energy Center,KS,Douglas,3,ST,,49.0,49.0,49.0,OP,SUB,NG,1,1955, , 
22500,Westar Energy Inc,1250,Lawrence Energy Center,KS,Douglas,4,ST,,114.0,107.0,107.0,OP,SUB,NG,3,1960, , 
22500,Westar Energy Inc,1250,Lawrence Energy Center,KS,Douglas,5,ST,,403.0,374.0,374.0,OP,SUB,NG,5,1971, , 
22500,Westar Energy Inc,1252,Tecumseh Energy Center,KS,Shawnee,7,ST,,82.0,72.0,72.0,OP,SUB,NG,8,1957, , 
22500,Westar Energy Inc,1252,Tecumseh Energy Center,KS,Shawnee,8,ST,,150.0,130.0,130.0,OP,SUB,NG,4,1962, , 
9996,City of Kansas City - (KS),1295,Quindaro,KS,Wyandotte,ST1,ST,,81.6,72.0,72.0,OP,SUB,NG,5,1965, , 
9996,City of Kansas City - (KS),1295,Quindaro,KS,Wyandotte,ST2,ST,,157.5,135.0,135.0,OP,SUB,NG,12,1971, , 
22053,Kentucky Power Co,1353,Big Sandy,KY,Lawrence,1,ST,,280.5,260.0,260.0,OP,BIT,,1,1963, , 
22053,Kentucky Power Co,1353,Big Sandy,KY,Lawrence,2,ST,,816.3,800.0,800.0,OP,BIT,,10,1969,6,2015
10171,Kentucky Utilities Co,1355,E W Brown,KY,Mercer,1,ST,,113.6,106.0,107.0,OP,BIT,,5,1957, , 
10171,Kentucky Utilities Co,1355,E W Brown,KY,Mercer,2,ST,,179.5,166.0,168.0,OP,BIT,,6,1963, , 
10171,Kentucky Utilities Co,1355,E W Brown,KY,Mercer,3,ST,,464.0,412.0,416.0,OP,BIT,,7,1971, , 
10171,Kentucky Utilities Co,1356,Ghent,KY,Carroll,1,ST,,556.9,479.0,481.0,OP,BIT,,2,1974, , 
10171,Kentucky Utilities Co,1356,Ghent,KY,Carroll,2,ST,,556.3,495.0,477.0,OP,BIT,,4,1977, , 
10171,Kentucky Utilities Co,1356,Ghent,KY,Carroll,3,ST,,556.5,489.0,482.0,OP,BIT,SUB,5,1981, , 
10171,Kentucky Utilities Co,1356,Ghent,KY,Carroll,4,ST,,556.2,465.0,487.0,OP,BIT,SUB,8,1984, , 
10171,Kentucky Utilities Co,1357,Green River,KY,Muhlenberg,3,ST,,75.0,68.0,71.0,OP,BIT,,4,1954,4,2016
10171,Kentucky Utilities Co,1357,Green River,KY,Muhlenberg,4,ST,,113.6,93.0,98.0,OP,BIT,,7,1959,4,2016
11249,Louisville Gas & Electric Co,1363,Cane Run,KY,Jefferson,4,ST,,163.2,155.0,155.0,OP,BIT,NG,5,1962,5,2015
11249,Louisville Gas & Electric Co,1363,Cane Run,KY,Jefferson,5,ST,,209.4,168.0,168.0,OP,BIT,NG,5,1966,5,2015
11249,Louisville Gas & Electric Co,1363,Cane Run,KY,Jefferson,6,ST,,272.0,240.0,240.0,OP,BIT,NG,5,1969,5,2015
11249,Louisville Gas & Electric Co,1364,Mill Creek (KY),KY,Jefferson,1,ST,,355.5,303.0,303.0,OP,BIT,NG,8,1972, , 
11249,Louisville Gas & Electric Co,1364,Mill Creek (KY),KY,Jefferson,2,ST,,355.5,301.0,299.0,OP,BIT,NG,7,1974, , 
11249,Louisville Gas & Electric Co,1364,Mill Creek (KY),KY,Jefferson,3,ST,,462.6,391.0,394.0,OP,BIT,NG,8,1978, , 
11249,Louisville Gas & Electric Co,1364,Mill Creek (KY),KY,Jefferson,4,ST,,543.6,477.0,486.0,OP,BIT,NG,9,1982, , 
14268,City of Owensboro - (KY),1374,Elmer Smith,KY,Daviess,1,ST,,163.2,138.0,140.8,OP,BIT,TDF,4,1964, , 
14268,City of Owensboro - (KY),1374,Elmer Smith,KY,Daviess,2,ST,,282.1,260.7,265.6,OP,BIT,PC,3,1974, , 
18642,Tennessee Valley Authority,1378,Paradise,KY,Muhlenberg,1,ST,,704.0,628.0,659.0,OP,BIT,,11,1963,6,2017
18642,Tennessee Valley Authority,1378,Paradise,KY,Muhlenberg,2,ST,,704.0,602.0,633.0,OP,BIT,,5,1963,6,2017
18642,Tennessee Valley Authority,1378,Paradise,KY,Muhlenberg,3,ST,,"1,150.2",971.0,"1,017.0",OP,SUB,BIT,2,1970, , 
18642,Tennessee Valley Authority,1379,Shawnee,KY,McCracken,1,ST,,175.0,134.0,138.0,OP,BIT,SUB,4,1953, , 
18642,Tennessee Valley Authority,1379,Shawnee,KY,McCracken,2,ST,,175.0,134.0,138.0,OP,BIT,SUB,6,1953, , 
18642,Tennessee Valley Authority,1379,Shawnee,KY,McCracken,3,ST,,175.0,134.0,138.0,OP,BIT,SUB,10,1953, , 
18642,Tennessee Valley Authority,1379,Shawnee,KY,McCracken,4,ST,,175.0,134.0,138.0,OP,BIT,SUB,1,1954, , 
18642,Tennessee Valley Authority,1379,Shawnee,KY,McCracken,5,ST,,175.0,134.0,138.0,OP,BIT,SUB,10,1954, , 
18642,Tennessee Valley Authority,1379,Shawnee,KY,McCracken,6,ST,,175.0,134.0,138.0,OP,BIT,SUB,11,1954, , 
18642,Tennessee Valley Authority,1379,Shawnee,KY,McCracken,7,ST,,175.0,134.0,138.0,OP,BIT,SUB,12,1954, , 
18642,Tennessee Valley Authority,1379,Shawnee,KY,McCracken,8,ST,,175.0,134.0,138.0,OP,BIT,SUB,3,1955, , 
18642,Tennessee Valley Authority,1379,Shawnee,KY,McCracken,9,ST,,175.0,134.0,138.0,OP,BIT,SUB,7,1955, , 
1692,Big Rivers Electric Corp,1381,Kenneth C Coleman,KY,Hancock,1,ST,,205.0,150.0,150.0,SB,BIT,NG,9,1969, , 
1692,Big Rivers Electric Corp,1381,Kenneth C Coleman,KY,Hancock,2,ST,,205.0,138.0,138.0,SB,BIT,NG,7,1970, , 
1692,Big Rivers Electric Corp,1381,Kenneth C Coleman,KY,Hancock,3,ST,,192.0,155.0,155.0,SB,BIT,NG,12,1971, , 
1692,Big Rivers Electric Corp,1382,HMP&L Station Two Henderson,KY,Henderson,1,ST,,200.0,153.0,153.0,OP,BIT,DFO,6,1973, , 
1692,Big Rivers Electric Corp,1382,HMP&L Station Two Henderson,KY,Henderson,2,ST,,205.0,159.0,159.0,OP,BIT,DFO,4,1974, , 
1692,Big Rivers Electric Corp,1383,Robert A Reid,KY,Webster,1,ST,,96.0,65.0,65.0,OP,BIT,NG,1,1966, , 
5580,"East Kentucky Power Coop, Inc",1384,Cooper,KY,Pulaski,1,ST,,113.6,116.0,116.0,OP,BIT,,2,1965, , 
5580,"East Kentucky Power Coop, Inc",1384,Cooper,KY,Pulaski,2,ST,,230.4,225.0,225.0,OP,BIT,,10,1969, , 
5580,"East Kentucky Power Coop, Inc",1385,Dale,KY,Clark,1,ST,,27.0,23.0,23.0,SB,BIT,,12,1954,4,2015
5580,"East Kentucky Power Coop, Inc",1385,Dale,KY,Clark,2,ST,,27.0,23.0,23.0,SB,BIT,,12,1954,4,2015
5580,"East Kentucky Power Coop, Inc",1385,Dale,KY,Clark,3,ST,,81.0,74.0,75.0,OP,BIT,,10,1957,4,2016
5580,"East Kentucky Power Coop, Inc",1385,Dale,KY,Clark,4,ST,,81.0,75.0,75.0,OP,BIT,,8,1960,4,2016
55936,Entergy Gulf States - LA LLC,1393,R S Nelson,LA,Calcasieu,6,ST,,614.6,537.1,547.0,OP,SUB,,5,1982, , 
58177,Raven Power Holdings LLC,1552,C P Crane,MD,Baltimore,1,ST,,190.4,190.0,190.0,OP,SUB,BIT,7,1961,6,2020
58177,Raven Power Holdings LLC,1552,C P Crane,MD,Baltimore,2,ST,,209.4,195.0,195.0,OP,SUB,BIT,2,1963,6,2020
58177,Raven Power Holdings LLC,1554,Herbert A Wagner,MD,Anne Arundel,2,ST,,136.0,135.0,135.0,OP,BIT,NG,1,1959, , 
58177,Raven Power Holdings LLC,1554,Herbert A Wagner,MD,Anne Arundel,3,ST,,359.0,305.0,305.0,OP,BIT,NG,8,1966, , 
12628,NRG Chalk Point LLC,1571,Chalk Point LLC,MD,Prince Georges,ST1,ST,,364.0,331.0,331.0,OP,BIT,NG,8,1964,5,2017
12628,NRG Chalk Point LLC,1571,Chalk Point LLC,MD,Prince Georges,ST2,ST,,364.0,336.0,337.0,OP,BIT,NG,3,1965,5,2017
12653,GenOn Mid-Atlantic LLC,1572,Dickerson,MD,Montgomery,2,ST,,196.0,173.0,173.0,OP,BIT,DFO,4,1960,5,2018
12653,GenOn Mid-Atlantic LLC,1572,Dickerson,MD,Montgomery,3,ST,,196.0,173.0,173.0,OP,BIT,DFO,3,1962,5,2018
12653,GenOn Mid-Atlantic LLC,1572,Dickerson,MD,Montgomery,ST1,ST,,196.0,173.0,173.0,OP,BIT,DFO,6,1959,5,2018
12653,GenOn Mid-Atlantic LLC,1573,Morgantown Generating Plant,MD,Charles,ST1,ST,,626.0,596.0,596.0,OP,BIT,DFO,6,1970, , 
12653,GenOn Mid-Atlantic LLC,1573,Morgantown Generating Plant,MD,Charles,ST2,ST,,626.0,609.0,609.0,OP,BIT,DFO,6,1971, , 
58534,Brayton Point Energy LLC,1619,Brayton Point,MA,Bristol,1,ST,,241.0,236.1,241.4,OP,BIT,NG,8,1963,6,2017
58534,Brayton Point Energy LLC,1619,Brayton Point,MA,Bristol,2,ST,,241.0,238.6,242.5,OP,BIT,NG,7,1964,6,2017
58534,Brayton Point Energy LLC,1619,Brayton Point,MA,Bristol,3,ST,,642.6,596.3,598.6,OP,BIT,NG,8,1969,6,2017
4254,Consumers Energy Co,1695,B C Cobb,MI,Muskegon,4,ST,,156.3,156.0,160.0,OP,SUB,BIT,9,1956,4,2016
4254,Consumers Energy Co,1695,B C Cobb,MI,Muskegon,5,ST,,156.3,156.0,160.0,OP,SUB,BIT,3,1957,4,2016
4254,Consumers Energy Co,1702,Dan E Karn,MI,Bay,1A,ST,G381,136.0,125.5,127.5,OP,SUB,BIT,11,1959, , 
4254,Consumers Energy Co,1702,Dan E Karn,MI,Bay,1B,ST,G381,136.0,125.5,127.5,OP,SUB,BIT,11,1959, , 
4254,Consumers Energy Co,1702,Dan E Karn,MI,Bay,2A,ST,G382,136.0,129.5,130.0,OP,SUB,BIT,3,1961, , 
4254,Consumers Energy Co,1702,Dan E Karn,MI,Bay,2B,ST,G382,136.0,129.5,130.0,OP,SUB,BIT,3,1961, , 
4254,Consumers Energy Co,1710,J H Campbell,MI,Ottawa,1,ST,,265.2,260.0,260.0,OP,SUB,,10,1962, , 
4254,Consumers Energy Co,1710,J H Campbell,MI,Ottawa,2,ST,,378.8,343.0,360.0,OP,SUB,BIT,7,1967, , 
4254,Consumers Energy Co,1710,J H Campbell,MI,Ottawa,3,ST,,916.8,805.0,835.0,OP,SUB,,9,1980, , 
4254,Consumers Energy Co,1720,J C Weadock,MI,Bay,7,ST,,156.3,152.0,155.0,OP,SUB,BIT,5,1955,4,2016
4254,Consumers Energy Co,1720,J C Weadock,MI,Bay,8,ST,,156.3,151.0,155.0,OP,SUB,BIT,1,1958,4,2016
4254,Consumers Energy Co,1723,J R Whiting,MI,Monroe,1,ST,,106.3,102.0,102.0,OP,SUB,BIT,7,1952,4,2016
4254,Consumers Energy Co,1723,J R Whiting,MI,Monroe,2,ST,,106.3,95.0,100.0,OP,SUB,BIT,12,1952,4,2016
4254,Consumers Energy Co,1723,J R Whiting,MI,Monroe,3,ST,,132.8,122.0,124.0,OP,SUB,BIT,11,1953,4,2016
5109,DTE Electric Company,1733,Monroe (MI),MI,Monroe,1,ST,,817.2,758.0,758.0,OP,SUB,BIT,6,1971, , 
5109,DTE Electric Company,1733,Monroe (MI),MI,Monroe,2,ST,,822.6,773.0,783.0,OP,SUB,BIT,3,1973, , 
5109,DTE Electric Company,1733,Monroe (MI),MI,Monroe,3,ST,,822.6,773.0,783.0,OP,SUB,BIT,5,1973, , 
5109,DTE Electric Company,1733,Monroe (MI),MI,Monroe,4,ST,,817.2,762.0,762.0,OP,SUB,BIT,5,1974, , 
5109,DTE Electric Company,1740,River Rouge,MI,Wayne,2,ST,,292.5,251.0,260.0,OP,SUB,BIT,11,1957, , 
5109,DTE Electric Company,1740,River Rouge,MI,Wayne,3,ST,,358.1,272.0,280.0,OP,SUB,BIT,10,1958, , 
5109,DTE Electric Company,1743,St Clair,MI,St Clair,1,ST,,168.7,151.0,158.0,OP,SUB,BIT,8,1953, , 
5109,DTE Electric Company,1743,St Clair,MI,St Clair,2,ST,,156.2,154.0,162.0,OP,SUB,BIT,11,1953, , 
5109,DTE Electric Company,1743,St Clair,MI,St Clair,3,ST,,156.2,160.0,168.0,OP,SUB,BIT,6,1954, , 
5109,DTE Electric Company,1743,St Clair,MI,St Clair,4,ST,,168.7,151.0,158.0,OP,SUB,BIT,10,1954, , 
5109,DTE Electric Company,1743,St Clair,MI,St Clair,6,ST,,352.7,311.0,320.0,OP,SUB,BIT,4,1961, , 
5109,DTE Electric Company,1743,St Clair,MI,St Clair,7,ST,,544.5,440.0,450.0,OP,SUB,BIT,4,1969, , 
5109,DTE Electric Company,1745,Trenton Channel,MI,Wayne,7,ST,,120.0,110.0,110.0,OP,SUB,BIT,6,1949, , 
5109,DTE Electric Company,1745,Trenton Channel,MI,Wayne,8,ST,,120.0,100.0,100.0,OP,SUB,BIT,2,1950,4,2015
5109,DTE Electric Company,1745,Trenton Channel,MI,Wayne,9,ST,,535.5,520.0,520.0,OP,SUB,BIT,1,1968, , 
20847,Wisconsin Electric Power Co,1769,Presque Isle,MI,Marquette,5,ST,,90.0,55.0,55.0,OP,SUB,BIT,12,1974,1,2020
20847,Wisconsin Electric Power Co,1769,Presque Isle,MI,Marquette,6,ST,,90.0,55.0,55.0,OP,SUB,BIT,4,1975,1,2020
20847,Wisconsin Electric Power Co,1769,Presque Isle,MI,Marquette,7,ST,,90.0,78.0,78.0,OP,SUB,,6,1978,1,2020
20847,Wisconsin Electric Power Co,1769,Presque Isle,MI,Marquette,8,ST,,90.0,78.0,78.0,OP,SUB,,11,1978,1,2020
20847,Wisconsin Electric Power Co,1769,Presque Isle,MI,Marquette,9,ST,,90.0,78.0,78.0,OP,SUB,,8,1979,1,2020
58246,Escanaba Operating Services LLC,1771,Escanaba,MI,Delta,1,ST,,11.5,13.0,13.0,OP,BIT,,5,1958, , 
58246,Escanaba Operating Services LLC,1771,Escanaba,MI,Delta,2,ST,,11.5,13.0,13.0,OP,BIT,,5,1958, , 
7483,City of Grand Haven - (MI),1825,J B Sims,MI,Ottawa,3,ST,,80.0,66.3,66.3,OP,BIT,,8,1983, , 
8723,City of Holland,1830,James De Young,MI,Ottawa,3,ST,,11.5,10.5,10.5,OP,BIT,SUB,4,1951, , 
8723,City of Holland,1830,James De Young,MI,Ottawa,4,ST,,22.0,20.5,20.5,OP,BIT,NG,5,1962, , 
8723,City of Holland,1830,James De Young,MI,Ottawa,5,ST,,29.3,27.0,27.0,OP,BIT,NG,6,1969, , 
56155,Lansing Board of Water and Light,1831,Eckert Station,MI,Ingham,1,ST,,44.0,32.9,35.8,OP,SUB,,6,1954, , 
56155,Lansing Board of Water and Light,1831,Eckert Station,MI,Ingham,3,ST,,47.0,30.6,32.3,OP,SUB,,6,1960, , 
56155,Lansing Board of Water and Light,1831,Eckert Station,MI,Ingham,4,ST,,80.0,64.0,66.8,OP,SUB,,12,1964, , 
56155,Lansing Board of Water and Light,1831,Eckert Station,MI,Ingham,5,ST,,80.0,63.1,66.3,OP,SUB,,6,1968, , 
56155,Lansing Board of Water and Light,1831,Eckert Station,MI,Ingham,6,ST,,80.0,62.8,64.1,OP,SUB,,8,1970, , 
56155,Lansing Board of Water and Light,1832,Erickson Station,MI,Eaton,1,ST,,154.7,154.5,156.1,OP,SUB,,2,1973, , 
11701,City of Marquette - (MI),1843,Shiras,MI,Marquette,1,ST,,12.5,11.6,11.6,OS,BIT,DFO,1,1967, , 
11701,City of Marquette - (MI),1843,Shiras,MI,Marquette,2,ST,,21.0,19.5,19.5,OP,BIT,WDS,1,1972, , 
11701,City of Marquette - (MI),1843,Shiras,MI,Marquette,3,ST,,44.0,41.0,41.0,OP,SUB,DFO,4,1983, , 
21048,Wyandotte Municipal Serv Comm,1866,Wyandotte,MI,Wayne,4,ST,,11.5,10.5,11.5,OP,BIT,TDF,1,1948, , 
12647,"ALLETE, Inc.",1891,Syl Laskin,MN,St Louis,1,ST,,58.0,44.4,44.4,OP,SUB,NG,6,1953, , 
12647,"ALLETE, Inc.",1891,Syl Laskin,MN,St Louis,2,ST,,58.0,44.5,44.5,OP,SUB,NG,9,1953, , 
12647,"ALLETE, Inc.",1893,Clay Boswell,MN,Itasca,1,ST,,75.0,67.6,67.6,OP,SUB,,7,1958, , 
12647,"ALLETE, Inc.",1893,Clay Boswell,MN,Itasca,2,ST,,75.0,68.1,68.1,OP,SUB,,1,1960, , 
12647,"ALLETE, Inc.",1893,Clay Boswell,MN,Itasca,3,ST,,364.5,361.5,361.5,OP,SUB,,5,1973, , 
12647,"ALLETE, Inc.",1893,Clay Boswell,MN,Itasca,4,ST,,558.0,584.4,584.4,OP,SUB,,5,1980, , 
13781,Northern States Power Co - Minnesota,1904,Black Dog,MN,Dakota,3,ST,,113.6,70.0,70.0,OP,SUB,NG,7,1955,4,2015
13781,Northern States Power Co - Minnesota,1904,Black Dog,MN,Dakota,4,ST,,163.2,149.0,149.0,OP,SUB,NG,9,1960,4,2015
13781,Northern States Power Co - Minnesota,1915,Allen S King,MN,Washington,1,ST,,598.4,511.0,511.0,OP,SUB,,3,1958, , 
14232,Otter Tail Power Co,1943,Hoot Lake,MN,Otter Tail,2,ST,,54.4,58.0,58.0,OP,SUB,,10,1959,12,2020
14232,Otter Tail Power Co,1943,Hoot Lake,MN,Otter Tail,3,ST,,75.0,80.0,80.0,OP,SUB,,5,1964,12,2020
8543,Hibbing Public Utilities Comm,1979,Hibbing,MN,St Louis,3,ST,,10.0,10.0,10.0,OP,SUB,WDS,4,1965, , 
8543,Hibbing Public Utilities Comm,1979,Hibbing,MN,St Louis,5,ST,,19.5,19.5,19.5,OP,SUB,WDS,8,1985, , 
8543,Hibbing Public Utilities Comm,1979,Hibbing,MN,St Louis,6,ST,,6.4,1.0,6.4,OP,SUB,WDS,2,1996, , 
16181,Rochester Public Utilities,2008,Silver Lake,MN,Olmsted,1,ST,,8.0,6.6,6.6,OP,BIT,NG,8,1948,12,2015
16181,Rochester Public Utilities,2008,Silver Lake,MN,Olmsted,2,ST,,12.0,7.0,7.0,OP,BIT,NG,12,1953,12,2015
16181,Rochester Public Utilities,2008,Silver Lake,MN,Olmsted,3,ST,,25.0,20.0,20.0,OP,BIT,NG,11,1962,12,2015
16181,Rochester Public Utilities,2008,Silver Lake,MN,Olmsted,4,ST,,54.0,46.4,46.4,OP,BIT,NG,12,1969,12,2015
19883,City of Virginia - (MN),2018,Virginia,MN,St Louis,5,ST,,7.5,8.0,8.0,OP,SUB,WDS,8,1954, , 
19883,City of Virginia - (MN),2018,Virginia,MN,St Louis,6,ST,,18.7,17.0,18.7,OP,SUB,WDS,8,1971, , 
20737,Willmar Municipal Utilities,2022,Willmar,MN,Kandiyohi,3,ST,,18.0,15.9,15.9,OP,SUB,NG,11,1970, , 
12686,Mississippi Power Co,2049,Jack Watson,MS,Harrison,4,ST,,299.2,232.0,232.0,OP,BIT,NG,6,1968, , 
12686,Mississippi Power Co,2049,Jack Watson,MS,Harrison,5,ST,,578.0,474.0,474.0,OP,BIT,NG,5,1973, , 
5860,Empire District Electric Co,2076,Asbury,MO,Jasper,1,ST,,212.8,189.0,189.0,OP,SUB,BIT,6,1970, , 
10000,Kansas City Power & Light Co,2079,Hawthorn,MO,Jackson,5,ST,,594.3,564.0,564.0,OP,SUB,NG,5,1969, , 
10000,Kansas City Power & Light Co,2080,Montrose,MO,Henry,1,ST,,188.0,170.0,170.0,OP,SUB,,7,1958,12,2016
10000,Kansas City Power & Light Co,2080,Montrose,MO,Henry,2,ST,,188.0,164.0,164.0,OP,SUB,,4,1960,12,2021
10000,Kansas City Power & Light Co,2080,Montrose,MO,Henry,3,ST,,188.0,176.0,176.0,OP,SUB,,5,1964,12,2021
56211,KCP&L Greater Missouri Operations Co,2094,Sibley,MO,Jackson,1,ST,,55.0,49.8,49.8,OP,SUB,BIT,6,1960,12,2019
56211,KCP&L Greater Missouri Operations Co,2094,Sibley,MO,Jackson,2,ST,,50.0,47.1,47.1,OP,SUB,BIT,5,1962,12,2019
56211,KCP&L Greater Missouri Operations Co,2094,Sibley,MO,Jackson,3,ST,,419.0,364.1,364.1,OP,SUB,BIT,6,1969, , 
56211,KCP&L Greater Missouri Operations Co,2098,Lake Road (MO),MO,Buchanan,4,ST,,90.0,96.3,96.3,OP,SUB,NG,8,1966,12,2020
19436,Union Electric Co - (MO),2103,Labadie,MO,Franklin,1,ST,,573.7,593.0,615.0,OP,SUB,DFO,6,1970, , 
19436,Union Electric Co - (MO),2103,Labadie,MO,Franklin,2,ST,,573.7,593.0,615.0,OP,SUB,DFO,6,1971, , 
19436,Union Electric Co - (MO),2103,Labadie,MO,Franklin,3,ST,,621.0,594.0,617.0,OP,SUB,DFO,8,1972, , 
19436,Union Electric Co - (MO),2103,Labadie,MO,Franklin,4,ST,,621.0,591.0,617.0,OP,SUB,DFO,8,1973, , 
19436,Union Electric Co - (MO),2104,Meramec,MO,St Louis,1,ST,,137.5,119.0,126.0,OP,SUB,NG,5,1953, , 
19436,Union Electric Co - (MO),2104,Meramec,MO,St Louis,2,ST,,137.5,121.0,127.0,OP,SUB,NG,7,1954, , 
19436,Union Electric Co - (MO),2104,Meramec,MO,St Louis,3,ST,,289.0,259.0,264.0,OP,SUB,,1,1959, , 
19436,Union Electric Co - (MO),2104,Meramec,MO,St Louis,4,ST,,359.0,335.0,356.0,OP,SUB,,7,1961, , 
19436,Union Electric Co - (MO),2107,Sioux,MO,St Charles,1,ST,,549.7,487.0,497.0,OP,SUB,BIT,5,1967, , 
19436,Union Electric Co - (MO),2107,Sioux,MO,St Charles,2,ST,,549.7,487.0,497.0,OP,SUB,BIT,5,1968, , 
4045,City of Columbia - (MO),2123,Columbia (MO),MO,Boone,5,ST,,16.5,16.5,16.5,OP,BIT,,1,1957,12,2016
4045,City of Columbia - (MO),2123,Columbia (MO),MO,Boone,7,ST,,22.0,22.0,22.0,OP,BIT,,1,1965, , 
9231,City of Independence - (MO),2132,Blue Valley,MO,Jackson,2,ST,,25.0,21.0,21.0,OP,BIT,NG,5,1958, , 
9231,City of Independence - (MO),2132,Blue Valley,MO,Jackson,3,ST,,65.0,51.0,51.0,OP,BIT,NG,8,1965, , 
9231,City of Independence - (MO),2132,Blue Valley,MO,Jackson,ST1,ST,,25.0,21.0,21.0,OP,BIT,NG,4,1958, , 
11732,City of Marshall - (MO),2144,Marshall (MO),MO,Saline,4,ST,,6.0,5.8,5.9,OP,BIT,NG,7,1956, , 
11732,City of Marshall - (MO),2144,Marshall (MO),MO,Saline,5,ST,,16.5,16.0,16.2,OP,BIT,NG,7,1967, , 
17833,City Utilities of Springfield - (MO),2161,James River Power Station,MO,Greene,1,ST,,22.0,21.0,21.0,OP,SUB,NG,8,1957, , 
17833,City Utilities of Springfield - (MO),2161,James River Power Station,MO,Greene,2,ST,,22.0,21.0,21.0,OP,SUB,NG,6,1957, , 
17833,City Utilities of Springfield - (MO),2161,James River Power Station,MO,Greene,3,ST,,44.0,41.0,41.0,OP,SUB,NG,2,1960, , 
17833,City Utilities of Springfield - (MO),2161,James River Power Station,MO,Greene,4,ST,,60.0,56.0,56.0,OP,SUB,NG,5,1964, , 
